FINALT1: failed (1%)
clock N reset start valid displayout done clockcount
0 1FF 0 1 1 0x33 0 0x299
0 1FF 0 1 0 0x33 0 29A
0 1FF 0 1 1 0x34 0 29B
0 1FF 0 1 1 0x34 0 29C
0 1FF 0 1 0 0x34 0 29D
0 1FF 0 1 1 0x35 0 29E
0 1FF 0 1 1 0x35 0 29F
0 1FF 0 1 0 0x35 0 2A0
0 1FF 0 1 1 0x36 0 2A1
0 1FF 0 1 1 0x36 0 2A2
0 1FF 0 1 0 0x36 0 2A3
0 1FF 0 1 1 0x37 0 2A4
0 1FF 0 1 1 0x37 0 2A5
0 1FF 0 1 0 0x37 0 2A6
0 1FF 0 1 1 0x38 0 2A7
0 1FF 0 1 1 0x38 0 2A8
0 1FF 0 1 0 0x38 0 2A9
0 1FF 0 1 1 0x39 0 2AA
0 1FF 0 1 1 0x39 0 2AB
0 1FF 0 1 0 0x39 0 2AC
0 1FF 0 1 1 3A 0 2AD
0 1FF 0 1 1 3A 0 2AE
0 1FF 0 1 0 3A 0 2AF
0 1FF 0 1 1 3B 0 2B0
0 1FF 0 1 1 3B 0 2B1
0 1FF 0 1 0 3B 0 2B2
0 1FF 0 1 1 3C 0 2B3
0 1FF 0 1 1 3C 0 2B4
0 1FF 0 1 0 3C 0 2B5
0 1FF 0 1 1 3D 0 2B6
0 1FF 0 1 1 3D 0 2B7
0 1FF 0 1 0 3D 0 2B8
0 1FF 0 1 1 3E 0 2B9
0 1FF 0 1 1 3E 0 2BA
0 1FF 0 1 0 3E 0 2BB
0 1FF 0 1 1 3F 0 2BC
0 1FF 0 1 1 3F 0 2BD
0 1FF 0 1 0 3F 0 2BE
0 1FF 0 1 1 0x40 0 2BF
0 1FF 0 1 1 0x40 0 2C0
0 1FF 0 1 0 0x40 0 2C1
0 1FF 0 1 1 0x41 0 2C2
0 1FF 0 1 1 0x41 0 2C3
0 1FF 0 1 0 0x41 0 2C4
0 1FF 0 1 1 0x42 0 2C5
0 1FF 0 1 1 0x42 0 2C6
0 1FF 0 1 0 0x42 0 2C7
0 1FF 0 1 1 0x43 0 2C8
0 1FF 0 1 1 0x43 0 2C9
0 1FF 0 1 0 0x43 0 2CA
0 1FF 0 1 1 0x44 0 2CB
0 1FF 0 1 1 0x44 0 2CC
0 1FF 0 1 0 0x44 0 2CD
0 1FF 0 1 1 0x45 0 2CE
0 1FF 0 1 1 0x45 0 2CF
0 1FF 0 1 0 0x45 0 2D0
0 1FF 0 1 1 0x46 0 2D1
0 1FF 0 1 1 0x46 0 2D2
0 1FF 0 1 0 0x46 0 2D3
0 1FF 0 1 1 0x47 0 2D4
0 1FF 0 1 1 0x47 0 2D5
0 1FF 0 1 0 0x47 0 2D6
0 1FF 0 1 1 0x48 0 2D7
0 1FF 0 1 1 0x48 0 2D8
0 1FF 0 1 0 0x48 0 2D9
0 1FF 0 1 1 0x49 0 2DA
0 1FF 0 1 1 0x49 0 2DB
0 1FF 0 1 0 0x49 0 2DC
0 1FF 0 1 1 4A 0 2DD
0 1FF 0 1 1 4A 0 2DE
0 1FF 0 1 0 4A 0 2DF
0 1FF 0 1 1 4B 0 2E0
0 1FF 0 1 1 4B 0 2E1
0 1FF 0 1 0 4B 0 2E2
0 1FF 0 1 1 4C 0 2E3
0 1FF 0 1 1 4C 0 2E4
0 1FF 0 1 0 4C 0 2E5
0 1FF 0 1 1 4D 0 2E6
0 1FF 0 1 1 4D 0 2E7
0 1FF 0 1 0 4D 0 2E8
0 1FF 0 1 1 4E 0 2E9
0 1FF 0 1 1 4E 0 2EA
0 1FF 0 1 0 4E 0 2EB
0 1FF 0 1 1 4F 0 2EC
0 1FF 0 1 1 4F 0 2ED
0 1FF 0 1 0 4F 0 2EE
0 1FF 0 1 1 0x50 0 2EF
0 1FF 0 1 1 0x50 0 2F0
0 1FF 0 1 0 0x50 0 2F1
0 1FF 0 1 1 0x51 0 2F2
0 1FF 0 1 1 0x51 0 2F3
0 1FF 0 1 0 0x51 0 2F4
0 1FF 0 1 1 0x52 0 2F5
0 1FF 0 1 1 0x52 0 2F6
0 1FF 0 1 0 0x52 0 2F7
0 1FF 0 1 1 0x53 0 2F8
0 1FF 0 1 1 0x53 0 2F9
0 1FF 0 1 0 0x53 0 2FA
0 1FF 0 1 1 0x54 0 2FB
0 1FF 0 1 1 0x54 0 2FC
0 1FF 0 1 0 0x54 0 2FD
0 1FF 0 1 1 0x55 0 2FE
0 1FF 0 1 1 0x55 0 2FF
0 1FF 0 1 0 0x55 0 0x300
0 1FF 0 1 1 0x56 0 0x301
0 1FF 0 1 1 0x56 0 0x302
0 1FF 0 1 0 0x56 0 0x303
0 1FF 0 1 1 0x57 0 0x304
0 1FF 0 1 1 0x57 0 0x305
0 1FF 0 1 0 0x57 0 0x306
0 1FF 0 1 1 0x58 0 0x307
0 1FF 0 1 1 0x58 0 0x308
0 1FF 0 1 0 0x58 0 0x309
0 1FF 0 1 1 0x59 0 30A
0 1FF 0 1 1 0x59 0 30B
0 1FF 0 1 0 0x59 0 30C
0 1FF 0 1 1 5A 0 30D
0 1FF 0 1 1 5A 0 30E
0 1FF 0 1 0 5A 0 30F
0 1FF 0 1 1 5B 0 0x310
0 1FF 0 1 1 5B 0 0x311
0 1FF 0 1 0 5B 0 0x312
0 1FF 0 1 1 5C 0 0x313
0 1FF 0 1 1 5C 0 0x314
0 1FF 0 1 0 5C 0 0x315
0 1FF 0 1 1 5D 0 0x316
0 1FF 0 1 1 5D 0 0x317
0 1FF 0 1 0 5D 0 0x318
0 1FF 0 1 1 5E 0 0x319
0 1FF 0 1 1 5E 0 31A
0 1FF 0 1 0 5E 0 31B
0 1FF 0 1 1 5F 0 31C
0 1FF 0 1 1 5F 0 31D
0 1FF 0 1 0 5F 0 31E
0 1FF 0 1 1 0x60 0 31F
0 1FF 0 1 1 0x60 0 0x320
0 1FF 0 1 0 0x60 0 0x321
0 1FF 0 1 1 0x61 0 0x322
0 1FF 0 1 1 0x61 0 0x323
0 1FF 0 1 0 0x61 0 0x324
0 1FF 0 1 1 0x62 0 0x325
0 1FF 0 1 1 0x62 0 0x326
0 1FF 0 1 0 0x62 0 0x327
0 1FF 0 1 1 0x63 0 0x328
0 1FF 0 1 1 0x63 0 0x329
0 1FF 0 1 0 0x63 0 32A
0 1FF 0 1 1 0x64 0 32B
0 1FF 0 1 1 0x64 0 32C
0 1FF 0 1 0 0x64 0 32D
0 1FF 0 1 1 0x65 0 32E
0 1FF 0 1 1 0x65 0 32F
0 1FF 0 1 0 0x65 0 0x330
0 1FF 0 1 1 0x66 0 0x331
0 1FF 0 1 1 0x66 0 0x332
0 1FF 0 1 0 0x66 0 0x333
0 1FF 0 1 1 0x67 0 0x334
0 1FF 0 1 1 0x67 0 0x335
0 1FF 0 1 0 0x67 0 0x336
0 1FF 0 1 1 0x68 0 0x337
0 1FF 0 1 1 0x68 0 0x338
0 1FF 0 1 0 0x68 0 0x339
0 1FF 0 1 1 0x69 0 33A
0 1FF 0 1 1 0x69 0 33B
0 1FF 0 1 0 0x69 0 33C
0 1FF 0 1 1 6A 0 33D
0 1FF 0 1 1 6A 0 33E
0 1FF 0 1 0 6A 0 33F
0 1FF 0 1 1 6B 0 0x340
0 1FF 0 1 1 6B 0 0x341
0 1FF 0 1 0 6B 0 0x342
0 1FF 0 1 1 6C 0 0x343
0 1FF 0 1 1 6C 0 0x344
0 1FF 0 1 0 6C 0 0x345
0 1FF 0 1 1 6D 0 0x346
0 1FF 0 1 1 6D 0 0x347
0 1FF 0 1 0 6D 0 0x348
0 1FF 0 1 1 6E 0 0x349
0 1FF 0 1 1 6E 0 34A
0 1FF 0 1 0 6E 0 34B
0 1FF 0 1 1 6F 0 34C
0 1FF 0 1 1 6F 0 34D
0 1FF 0 1 0 6F 0 34E
0 1FF 0 1 1 0x70 0 34F
0 1FF 0 1 1 0x70 0 0x350
0 1FF 0 1 0 0x70 0 0x351
0 1FF 0 1 1 0x71 0 0x352
0 1FF 0 1 1 0x71 0 0x353
0 1FF 0 1 0 0x71 0 0x354
0 1FF 0 1 1 0x72 0 0x355
0 1FF 0 1 1 0x72 0 0x356
0 1FF 0 1 0 0x72 0 0x357
0 1FF 0 1 1 0x73 0 0x358
0 1FF 0 1 1 0x73 0 0x359
0 1FF 0 1 0 0x73 0 35A
0 1FF 0 1 1 0x74 0 35B
0 1FF 0 1 1 0x74 0 35C
0 1FF 0 1 0 0x74 0 35D
0 1FF 0 1 1 0x75 0 35E
0 1FF 0 1 1 0x75 0 35F
0 1FF 0 1 0 0x75 0 0x360
0 1FF 0 1 1 0x76 0 0x361
0 1FF 0 1 1 0x76 0 0x362
0 1FF 0 1 0 0x76 0 0x363
0 1FF 0 1 1 0x77 0 0x364
0 1FF 0 1 1 0x77 0 0x365
0 1FF 0 1 0 0x77 0 0x366
0 1FF 0 1 1 0x78 0 0x367
0 1FF 0 1 1 0x78 0 0x368
0 1FF 0 1 0 0x78 0 0x369
0 1FF 0 1 1 0x79 0 36A
0 1FF 0 1 1 0x79 0 36B
0 1FF 0 1 0 0x79 0 36C
0 1FF 0 1 1 7A 0 36D
0 1FF 0 1 1 7A 0 36E
0 1FF 0 1 0 7A 0 36F
0 1FF 0 1 1 7B 0 0x370
0 1FF 0 1 1 7B 0 0x371
0 1FF 0 1 0 7B 0 0x372
0 1FF 0 1 1 7C 0 0x373
0 1FF 0 1 1 7C 0 0x374
0 1FF 0 1 0 7C 0 0x375
0 1FF 0 1 1 7D 0 0x376
0 1FF 0 1 1 7D 0 0x377
0 1FF 0 1 0 7D 0 0x378
0 1FF 0 1 1 7E 0 0x379
0 1FF 0 1 1 7E 0 37A
0 1FF 0 1 0 7E 0 37B
0 1FF 0 1 1 7F 0 37C
0 1FF 0 1 1 7F 0 37D
0 1FF 0 1 0 7F 0 37E
0 1FF 0 1 1 0x80 0 37F
0 1FF 0 1 1 0x80 0 0x380
0 1FF 0 1 0 0x80 0 0x381
0 1FF 0 1 1 0x81 0 0x382
0 1FF 0 1 1 0x81 0 0x383
0 1FF 0 1 0 0x81 0 0x384
0 1FF 0 1 1 0x82 0 0x385
0 1FF 0 1 1 0x82 0 0x386
0 1FF 0 1 0 0x82 0 0x387
0 1FF 0 1 1 0x83 0 0x388
0 1FF 0 1 1 0x83 0 0x389
0 1FF 0 1 0 0x83 0 38A
0 1FF 0 1 1 0x84 0 38B
0 1FF 0 1 1 0x84 0 38C
0 1FF 0 1 0 0x84 0 38D
0 1FF 0 1 1 0x85 0 38E
0 1FF 0 1 1 0x85 0 38F
0 1FF 0 1 0 0x85 0 0x390
0 1FF 0 1 1 0x86 0 0x391
0 1FF 0 1 1 0x86 0 0x392
0 1FF 0 1 0 0x86 0 0x393
0 1FF 0 1 1 0x87 0 0x394
0 1FF 0 1 1 0x87 0 0x395
0 1FF 0 1 0 0x87 0 0x396
0 1FF 0 1 1 0x88 0 0x397
0 1FF 0 1 1 0x88 0 0x398
0 1FF 0 1 0 0x88 0 0x399
0 1FF 0 1 1 0x89 0 39A
0 1FF 0 1 1 0x89 0 39B
0 1FF 0 1 0 0x89 0 39C
0 1FF 0 1 1 8A 0 39D
0 1FF 0 1 1 8A 0 39E
0 1FF 0 1 0 8A 0 39F
0 1FF 0 1 1 8B 0 3A0
0 1FF 0 1 1 8B 0 3A1
0 1FF 0 1 0 8B 0 3A2
0 1FF 0 1 1 8C 0 3A3
0 1FF 0 1 1 8C 0 3A4
0 1FF 0 1 0 8C 0 3A5
0 1FF 0 1 1 8D 0 3A6
0 1FF 0 1 1 8D 0 3A7
0 1FF 0 1 0 8D 0 3A8
0 1FF 0 1 1 8E 0 3A9
0 1FF 0 1 1 8E 0 3AA
0 1FF 0 1 0 8E 0 3AB
0 1FF 0 1 1 8F 0 3AC
0 1FF 0 1 1 8F 0 3AD
0 1FF 0 1 0 8F 0 3AE
0 1FF 0 1 1 0x90 0 3AF
0 1FF 0 1 1 0x90 0 3B0
0 1FF 0 1 0 0x90 0 3B1
0 1FF 0 1 1 0x91 0 3B2
0 1FF 0 1 1 0x91 0 3B3
0 1FF 0 1 0 0x91 0 3B4
0 1FF 0 1 1 0x92 0 3B5
0 1FF 0 1 1 0x92 0 3B6
0 1FF 0 1 0 0x92 0 3B7
0 1FF 0 1 1 0x93 0 3B8
0 1FF 0 1 1 0x93 0 3B9
0 1FF 0 1 0 0x93 0 3BA
0 1FF 0 1 1 0x94 0 3BB
0 1FF 0 1 1 0x94 0 3BC
0 1FF 0 1 0 0x94 0 3BD
0 1FF 0 1 1 0x95 0 3BE
0 1FF 0 1 1 0x95 0 3BF
0 1FF 0 1 0 0x95 0 3C0
0 1FF 0 1 1 0x96 0 3C1
0 1FF 0 1 1 0x96 0 3C2
0 1FF 0 1 0 0x96 0 3C3
0 1FF 0 1 1 0x97 0 3C4
0 1FF 0 1 1 0x97 0 3C5
0 1FF 0 1 0 0x97 0 3C6
0 1FF 0 1 1 0x98 0 3C7
0 1FF 0 1 1 0x98 0 3C8
0 1FF 0 1 0 0x98 0 3C9
0 1FF 0 1 1 0x99 0 3CA
0 1FF 0 1 1 0x99 0 3CB
0 1FF 0 1 0 0x99 0 3CC
0 1FF 0 1 1 9A 0 3CD
0 1FF 0 1 1 9A 0 3CE
0 1FF 0 1 0 9A 0 3CF
0 1FF 0 1 1 9B 0 3D0
0 1FF 0 1 1 9B 0 3D1
0 1FF 0 1 0 9B 0 3D2
0 1FF 0 1 1 9C 0 3D3
0 1FF 0 1 1 9C 0 3D4
0 1FF 0 1 0 9C 0 3D5
0 1FF 0 1 1 9D 0 3D6
0 1FF 0 1 1 9D 0 3D7
0 1FF 0 1 0 9D 0 3D8
0 1FF 0 1 1 9E 0 3D9
0 1FF 0 1 1 9E 0 3DA
0 1FF 0 1 0 9E 0 3DB
0 1FF 0 1 1 9F 0 3DC
0 1FF 0 1 1 9F 0 3DD
0 1FF 0 1 0 9F 0 3DE
0 1FF 0 1 1 A0 0 3DF
0 1FF 0 1 1 A0 0 3E0
0 1FF 0 1 0 A0 0 3E1
0 1FF 0 1 1 A1 0 3E2
0 1FF 0 1 1 A1 0 3E3
0 1FF 0 1 0 A1 0 3E4
0 1FF 0 1 1 A2 0 3E5
0 1FF 0 1 1 A2 0 3E6
0 1FF 0 1 0 A2 0 3E7
0 1FF 0 1 1 A3 0 3E8
0 1FF 0 1 1 A3 0 3E9
0 1FF 0 1 0 A3 0 3EA
0 1FF 0 1 1 A4 0 3EB
0 1FF 0 1 1 A4 0 3EC
0 1FF 0 1 0 A4 0 3ED
0 1FF 0 1 1 A5 0 3EE
0 1FF 0 1 1 A5 0 3EF
0 1FF 0 1 0 A5 0 3F0
0 1FF 0 1 1 A6 0 3F1
0 1FF 0 1 1 A6 0 3F2
0 1FF 0 1 0 A6 0 3F3
0 1FF 0 1 1 A7 0 3F4
0 1FF 0 1 1 A7 0 3F5
0 1FF 0 1 0 A7 0 3F6
0 1FF 0 1 1 A8 0 3F7
0 1FF 0 1 1 A8 0 3F8
0 1FF 0 1 0 A8 0 3F9
0 1FF 0 1 1 A9 0 3FA
0 1FF 0 1 1 A9 0 3FB
0 1FF 0 1 0 A9 0 3FC
0 1FF 0 1 1 AA 0 3FD
0 1FF 0 1 1 AA 0 3FE
0 1FF 0 1 0 AA 0 3FF
0 1FF 0 1 1 AB 0 0x400
0 1FF 0 1 1 AB 0 0x401
0 1FF 0 1 0 AB 0 0x402
0 1FF 0 1 1 AC 0 0x403
0 1FF 0 1 1 AC 0 0x404
0 1FF 0 1 0 AC 0 0x405
0 1FF 0 1 1 AD 0 0x406
0 1FF 0 1 1 AD 0 0x407
0 1FF 0 1 0 AD 0 0x408
0 1FF 0 1 1 AE 0 0x409
0 1FF 0 1 1 AE 0 40A
0 1FF 0 1 0 AE 0 40B
0 1FF 0 1 1 AF 0 40C
0 1FF 0 1 1 AF 0 40D
0 1FF 0 1 0 AF 0 40E
0 1FF 0 1 1 B0 0 40F
0 1FF 0 1 1 B0 0 0x410
0 1FF 0 1 0 B0 0 0x411
0 1FF 0 1 1 B1 0 0x412
0 1FF 0 1 1 B1 0 0x413
0 1FF 0 1 0 B1 0 0x414
0 1FF 0 1 1 B2 0 0x415
0 1FF 0 1 1 B2 0 0x416
0 1FF 0 1 0 B2 0 0x417
0 1FF 0 1 1 B3 0 0x418
0 1FF 0 1 1 B3 0 0x419
0 1FF 0 1 0 B3 0 41A
0 1FF 0 1 1 B4 0 41B
0 1FF 0 1 1 B4 0 41C
0 1FF 0 1 0 B4 0 41D
0 1FF 0 1 1 B5 0 41E
0 1FF 0 1 1 B5 0 41F
0 1FF 0 1 0 B5 0 0x420
0 1FF 0 1 1 B6 0 0x421
0 1FF 0 1 1 B6 0 0x422
0 1FF 0 1 0 B6 0 0x423
0 1FF 0 1 1 B7 0 0x424
0 1FF 0 1 1 B7 0 0x425
0 1FF 0 1 0 B7 0 0x426
0 1FF 0 1 1 B8 0 0x427
0 1FF 0 1 1 B8 0 0x428
0 1FF 0 1 0 B8 0 0x429
0 1FF 0 1 1 B9 0 42A
0 1FF 0 1 1 B9 0 42B
0 1FF 0 1 0 B9 0 42C
0 1FF 0 1 1 BA 0 42D
0 1FF 0 1 1 BA 0 42E
0 1FF 0 1 0 BA 0 42F
0 1FF 0 1 1 BB 0 0x430
0 1FF 0 1 1 BB 0 0x431
0 1FF 0 1 0 BB 0 0x432
0 1FF 0 1 1 BC 0 0x433
0 1FF 0 1 1 BC 0 0x434
0 1FF 0 1 0 BC 0 0x435
0 1FF 0 1 1 BD 0 0x436
0 1FF 0 1 1 BD 0 0x437
0 1FF 0 1 0 BD 0 0x438
0 1FF 0 1 1 BE 0 0x439
0 1FF 0 1 1 BE 0 43A
0 1FF 0 1 0 BE 0 43B
0 1FF 0 1 1 BF 0 43C
0 1FF 0 1 1 BF 0 43D
0 1FF 0 1 0 BF 0 43E
0 1FF 0 1 1 C0 0 43F
0 1FF 0 1 1 C0 0 0x440
0 1FF 0 1 0 C0 0 0x441
0 1FF 0 1 1 C1 0 0x442
0 1FF 0 1 1 C1 0 0x443
0 1FF 0 1 0 C1 0 0x444
0 1FF 0 1 1 C2 0 0x445
0 1FF 0 1 1 C2 0 0x446
0 1FF 0 1 0 C2 0 0x447
0 1FF 0 1 1 C3 0 0x448
0 1FF 0 1 1 C3 0 0x449
0 1FF 0 1 0 C3 0 44A
0 1FF 0 1 1 C4 0 44B
0 1FF 0 1 1 C4 0 44C
0 1FF 0 1 0 C4 0 44D
0 1FF 0 1 1 C5 0 44E
0 1FF 0 1 1 C5 0 44F
0 1FF 0 1 0 C5 0 0x450
0 1FF 0 1 1 C6 0 0x451
0 1FF 0 1 1 C6 0 0x452
0 1FF 0 1 0 C6 0 0x453
0 1FF 0 1 1 C7 0 0x454
0 1FF 0 1 1 C7 0 0x455
0 1FF 0 1 0 C7 0 0x456
0 1FF 0 1 1 C8 0 0x457
0 1FF 0 1 1 C8 0 0x458
0 1FF 0 1 0 C8 0 0x459
0 1FF 0 1 1 C9 0 45A
0 1FF 0 1 1 C9 0 45B
0 1FF 0 1 0 C9 0 45C
0 1FF 0 1 1 CA 0 45D
0 1FF 0 1 1 CA 0 45E
0 1FF 0 1 0 CA 0 45F
0 1FF 0 1 1 CB 0 0x460
0 1FF 0 1 1 CB 0 0x461
0 1FF 0 1 0 CB 0 0x462
0 1FF 0 1 1 CC 0 0x463
0 1FF 0 1 1 CC 0 0x464
0 1FF 0 1 0 CC 0 0x465
0 1FF 0 1 1 CD 0 0x466
0 1FF 0 1 1 CD 0 0x467
0 1FF 0 1 0 CD 0 0x468
0 1FF 0 1 1 CE 0 0x469
0 1FF 0 1 1 CE 0 46A
0 1FF 0 1 0 CE 0 46B
0 1FF 0 1 1 CF 0 46C
0 1FF 0 1 1 CF 0 46D
0 1FF 0 1 0 CF 0 46E
0 1FF 0 1 1 D0 0 46F
0 1FF 0 1 1 D0 0 0x470
0 1FF 0 1 0 D0 0 0x471
0 1FF 0 1 1 D1 0 0x472
0 1FF 0 1 1 D1 0 0x473
0 1FF 0 1 0 D1 0 0x474
0 1FF 0 1 1 D2 0 0x475
0 1FF 0 1 1 D2 0 0x476
0 1FF 0 1 0 D2 0 0x477
0 1FF 0 1 1 D3 0 0x478
0 1FF 0 1 1 D3 0 0x479
0 1FF 0 1 0 D3 0 47A
0 1FF 0 1 1 D4 0 47B
0 1FF 0 1 1 D4 0 47C
0 1FF 0 1 0 D4 0 47D
0 1FF 0 1 1 D5 0 47E
0 1FF 0 1 1 D5 0 47F
0 1FF 0 1 0 D5 0 0x480
0 1FF 0 1 1 D6 0 0x481
0 1FF 0 1 1 D6 0 0x482
0 1FF 0 1 0 D6 0 0x483
0 1FF 0 1 1 D7 0 0x484
0 1FF 0 1 1 D7 0 0x485
0 1FF 0 1 0 D7 0 0x486
0 1FF 0 1 1 D8 0 0x487
0 1FF 0 1 1 D8 0 0x488
0 1FF 0 1 0 D8 0 0x489
0 1FF 0 1 1 D9 0 48A
0 1FF 0 1 1 D9 0 48B
0 1FF 0 1 0 D9 0 48C
0 1FF 0 1 1 DA 0 48D
0 1FF 0 1 1 DA 0 48E
0 1FF 0 1 0 DA 0 48F
0 1FF 0 1 1 DB 0 0x490
0 1FF 0 1 1 DB 0 0x491
0 1FF 0 1 0 DB 0 0x492
0 1FF 0 1 1 DC 0 0x493
0 1FF 0 1 1 DC 0 0x494
0 1FF 0 1 0 DC 0 0x495
0 1FF 0 1 1 DD 0 0x496
0 1FF 0 1 1 DD 0 0x497
0 1FF 0 1 0 DD 0 0x498
0 1FF 0 1 1 DE 0 0x499
0 1FF 0 1 1 DE 0 49A
0 1FF 0 1 0 DE 0 49B
0 1FF 0 1 1 DF 0 49C
0 1FF 0 1 1 DF 0 49D
0 1FF 0 1 0 DF 0 49E
0 1FF 0 1 1 E0 0 49F
0 1FF 0 1 1 E0 0 4A0
0 1FF 0 1 0 E0 0 4A1
0 1FF 0 1 1 E1 0 4A2
0 1FF 0 1 1 E1 0 4A3
0 1FF 0 1 0 E1 0 4A4
0 1FF 0 1 1 E2 0 4A5
0 1FF 0 1 1 E2 0 4A6
0 1FF 0 1 0 E2 0 4A7
0 1FF 0 1 1 E3 0 4A8
0 1FF 0 1 1 E3 0 4A9
0 1FF 0 1 0 E3 0 4AA
0 1FF 0 1 1 E4 0 4AB
0 1FF 0 1 1 E4 0 4AC
0 1FF 0 1 0 E4 0 4AD
0 1FF 0 1 1 E5 0 4AE
0 1FF 0 1 1 E5 0 4AF
0 1FF 0 1 0 E5 0 4B0
0 1FF 0 1 1 E6 0 4B1
0 1FF 0 1 1 E6 0 4B2
0 1FF 0 1 0 E6 0 4B3
0 1FF 0 1 1 E7 0 4B4
0 1FF 0 1 1 E7 0 4B5
0 1FF 0 1 0 E7 0 4B6
0 1FF 0 1 1 E8 0 4B7
0 1FF 0 1 1 E8 0 4B8
0 1FF 0 1 0 E8 0 4B9
0 1FF 0 1 1 E9 0 4BA
0 1FF 0 1 1 E9 0 4BB
0 1FF 0 1 0 E9 0 4BC
0 1FF 0 1 1 EA 0 4BD
0 1FF 0 1 1 EA 0 4BE
0 1FF 0 1 0 EA 0 4BF
0 1FF 0 1 1 EB 0 4C0
0 1FF 0 1 1 EB 0 4C1
0 1FF 0 1 0 EB 0 4C2
0 1FF 0 1 1 EC 0 4C3
0 1FF 0 1 1 EC 0 4C4
0 1FF 0 1 0 EC 0 4C5
0 1FF 0 1 1 ED 0 4C6
0 1FF 0 1 1 ED 0 4C7
0 1FF 0 1 0 ED 0 4C8
0 1FF 0 1 1 EE 0 4C9
0 1FF 0 1 1 EE 0 4CA
0 1FF 0 1 0 EE 0 4CB
0 1FF 0 1 1 EF 0 4CC
0 1FF 0 1 1 EF 0 4CD
0 1FF 0 1 0 EF 0 4CE
0 1FF 0 1 1 F0 0 4CF
0 1FF 0 1 1 F0 0 4D0
0 1FF 0 1 0 F0 0 4D1
0 1FF 0 1 1 F1 0 4D2
0 1FF 0 1 1 F1 0 4D3
0 1FF 0 1 0 F1 0 4D4
0 1FF 0 1 1 F2 0 4D5
0 1FF 0 1 1 F2 0 4D6
0 1FF 0 1 0 F2 0 4D7
0 1FF 0 1 1 F3 0 4D8
0 1FF 0 1 1 F3 0 4D9
0 1FF 0 1 0 F3 0 4DA
0 1FF 0 1 1 F4 0 4DB
0 1FF 0 1 1 F4 0 4DC
0 1FF 0 1 0 F4 0 4DD
0 1FF 0 1 1 F5 0 4DE
0 1FF 0 1 1 F5 0 4DF
0 1FF 0 1 0 F5 0 4E0
0 1FF 0 1 1 F6 0 4E1
0 1FF 0 1 1 F6 0 4E2
0 1FF 0 1 0 F6 0 4E3
0 1FF 0 1 1 F7 0 4E4
0 1FF 0 1 1 F7 0 4E5
0 1FF 0 1 0 F7 0 4E6
0 1FF 0 1 1 F8 0 4E7
0 1FF 0 1 1 F8 0 4E8
0 1FF 0 1 0 F8 0 4E9
0 1FF 0 1 1 F9 0 4EA
0 1FF 0 1 1 F9 0 4EB
0 1FF 0 1 0 F9 0 4EC
0 1FF 0 1 1 FA 0 4ED
0 1FF 0 1 1 FA 0 4EE
0 1FF 0 1 0 FA 0 4EF
0 1FF 0 1 1 FB 0 4F0
0 1FF 0 1 1 FB 0 4F1
0 1FF 0 1 0 FB 0 4F2
0 1FF 0 1 1 FC 0 4F3
0 1FF 0 1 1 FC 0 4F4
0 1FF 0 1 0 FC 0 4F5
0 1FF 0 1 1 FD 0 4F6
0 1FF 0 1 1 FD 0 4F7
0 1FF 0 1 0 FD 0 4F8
0 1FF 0 1 1 FE 0 4F9
0 1FF 0 1 1 FE 0 4FA
0 1FF 0 1 0 FE 0 4FB
0 1FF 0 1 1 FF 0 4FC
0 1FF 0 1 0 FF 1 4FD
0 1FF 0 1 1 FF 1 4FD
0 1FF 0 1 0 FF 0 4FD
0 1FF 0 1 1 FF 0 4FE
0 1FF 0 1 0 FF 0 4FF
0 1FF 0 1 1 FF 0 0x500
0 1FF 0 1 0 FF 0 0x501
0 1FF 0 1 1 FF 0 0x502
0 1FF 0 1 0 FF 0 0x503
0 1FF 0 1 1 FF 0 0x504
0 1FF 0 1 0 FF 0 0x505
0 1FF 0 1 1 FF 0 0x506
0 1FF 0 1 0 FF 0 0x507
0 1FF 0 1 1 FF 0 0x508
0 1FF 0 1 0 FF 0 0x509
0 1FF 0 1 1 FF 0 50A
0 1FF 0 1 0 FF 0 50B
0 1FF 0 1 1 FF 0 50C
0 1FF 0 1 0 FF 0 50D
0 1FF 0 1 1 FF 0 50E
0 1FF 0 1 0 FF 0 50F
0 1FF 0 1 1 FF 0 0x510
0 1FF 0 1 0 FF 0 0x511
0 1FF 0 1 1 FF 0 0x512
0 1FF 0 1 0 FF 0 0x513
0 1FF 0 1 1 FF 0 0x514
0 1FF 0 1 0 FF 0 0x515
0 1FF 0 1 1 FF 0 0x516
0 1FF 0 1 0 FF 0 0x517
0 1FF 0 1 1 FF 0 0x518
0 1FF 0 1 0 FF 0 0x519
0 1FF 0 1 1 FF 0 51A
0 1FF 0 1 0 FF 0 51B
0 1FF 0 1 1 FF 0 51C
0 1FF 0 1 0 FF 0 51D
0 1FF 0 1 1 FF 0 51E
0 1FF 0 1 0 FF 0 51F
0 1FF 0 1 1 FF 0 0x520
0 1FF 0 1 0 FF 0 0x521
0 1FF 0 1 1 FF 0 0x522
0 1FF 0 1 0 FF 0 0x523
0 1FF 0 1 1 FF 0 0x524
0 1FF 0 1 0 FF 0 0x525
0 1FF 0 1 1 FF 0 0x526
0 1FF 0 1 0 FF 0 0x527
0 1FF 0 1 1 FF 0 0x528
0 1FF 0 1 0 FF 0 0x529
0 1FF 0 1 1 FF 0 52A
0 1FF 0 1 0 FF 0 52B
0 1FF 0 1 1 FF 0 52C
